,T_coeff,course_id,cumgame_coeff,dirvar_coeff,intercept,mse,n_values,nomatch,player,precip_coeff,prediction_score,removed_corr,wgust_coeff,wspd_coeff
14,0.0,2,0.0,0.0,63.5,5.5,2.0,0.0,Greg Mann,0.0,0.0,3.0,0.0,0.0
15,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Gregg LaComb,0.0,0.0,0.0,0.0,0.0
16,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,Gregg LaComb,0.0,0.0,0.0,0.0,0.0
17,0.0,2,0.0,0.0,59.5,5.5,2.0,0.0,Gregg LaComb,0.0,0.0,3.0,0.0,0.0
18,0.0,0,0.0,0.0,53.0,0.0,1.0,0.0,Jon Braidman,0.0,0.0,0.0,0.0,0.0
19,-1.7721906289013403,1,-0.0,-0.0,56.81818181818182,5.50404036775301,11.0,0.0,Jon Braidman,-0.0,0.5329671216703267,0.0,-0.0,-0.0
20,-1.0051698489306304,2,-0.598331682266723,0.6292586916368665,56.458333333333336,5.530712591234299,24.0,0.0,Jon Braidman,0.0,0.6630681700104752,0.0,6.090225082819642,-4.079298299466648
21,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Juan Fielding,0.0,0.0,0.0,0.0,0.0
22,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,Juan Fielding,0.0,0.0,0.0,0.0,0.0
23,0.0,2,0.0,0.0,54.0,3.0,6.0,0.0,Juan Fielding,0.0,0.0,1.0,0.0,0.0
24,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Matt Rowe,0.0,0.0,0.0,0.0,0.0
25,0.0,1,0.0,0.0,58.0,0.0,1.0,0.0,Matt Rowe,0.0,0.0,0.0,0.0,0.0
26,-0.0,2,0.0,-0.0,57.06666666666667,10.830180851243224,15.0,0.0,Matt Rowe,0.0,0.244171621733956,0.0,-1.211930931779172,-0.0
27,0.0,0,0.0,0.0,55.5,0.5,2.0,0.0,Nelson Vasquez,0.0,0.0,2.0,0.0,0.0
28,0.0,1,0.0,0.0,57.0,1.632993161855452,3.0,0.0,Nelson Vasquez,0.0,0.0,1.0,0.0,0.0
29,-0.0,2,-0.0,-0.0,58.84615384615385,8.591715976331361,13.0,0.0,Nelson Vasquez,0.0,0.0,0.0,0.0,0.0
30,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Pete D'Agostino,0.0,0.0,0.0,0.0,0.0
31,0.0,1,0.0,0.0,62.0,3.0,2.0,0.0,Pete D'Agostino,0.0,0.0,1.0,0.0,0.0
32,-0.0,2,-0.0,-0.0,61.57575757575758,16.680231015224773,66.0,0.0,Pete D'Agostino,0.2081333488014322,0.032708260526131294,0.0,0.010713740059242924,0.0062587520711575905
33,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Scott Badovick,0.0,0.0,0.0,0.0,0.0
34,0.0,1,0.0,0.0,53.666666666666664,3.8586123009300755,3.0,0.0,Scott Badovick,0.0,0.0,1.0,0.0,0.0
35,0.0,2,0.0,0.0,55.0,0.0,2.0,0.0,Scott Badovick,0.0,0.0,2.0,0.0,0.0
36,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Steve Keller,0.0,0.0,0.0,0.0,0.0
37,0.0,1,0.0,0.0,57.666666666666664,4.4969125210773475,3.0,0.0,Steve Keller,0.0,0.0,0.0,0.0,0.0
38,0.0,2,0.0,0.0,59.5,0.5,2.0,0.0,Steve Keller,0.0,0.0,2.0,0.0,0.0
39,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Steve Willis,0.0,0.0,0.0,0.0,0.0
40,0.0,1,-0.6843788603579912,-0.0,56.5,5.965522985946245,8.0,0.0,Steve Willis,-0.0,0.481258870787283,0.0,0.8115922173414607,0.5434881387264295
41,0.06372276647374593,2,-0.1854868519770836,0.3008314341262748,55.22222222222222,10.812142533001975,72.0,0.0,Steve Willis,1.042083805222842,0.32683816666167564,0.0,0.5955652631926314,0.8033456125477784
42,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Tim Smith,0.0,0.0,0.0,0.0,0.0
43,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,Tim Smith,0.0,0.0,0.0,0.0,0.0
44,0.0,2,0.0,0.0,58.0,0.0,1.0,0.0,Tim Smith,0.0,0.0,0.0,0.0,0.0
45,0.0,0,1.1193648701479368,0.0,54.25,5.187204177117691,4.0,0.0,Toby Parks,0.0,0.2243433006179154,0.0,0.0,0.0
46,0.09734955390870187,1,0.0,-0.0,52.714285714285715,8.642736188601852,14.0,0.0,Toby Parks,-0.0,0.030906010889036994,0.0,0.0,0.0
47,-0.0,2,0.0,-0.0,51.0,12.588235294117647,34.0,0.0,Toby Parks,-0.0,0.0,0.0,0.0,0.0
48,0.6796705867221673,0,-0.0,0.1529056694597073,54.125,5.662008977681868,8.0,0.0,Vince Mardigras,0.18900671434507496,0.5015562935740858,0.0,-0.12157967598866909,-0.6218014869969204
49,0.0,1,0.0,0.0,61.0,0.0,1.0,0.0,Vince Mardigras,0.0,0.0,0.0,0.0,0.0
50,0.0,2,0.0,0.0,57.5,2.5,2.0,0.0,Vince Mardigras,0.0,0.0,2.0,0.0,0.0
51,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Will Roller,0.0,0.0,0.0,0.0,0.0
52,0.0,1,0.0,0.0,55.0,1.0,2.0,0.0,Will Roller,0.0,0.0,3.0,0.0,0.0
53,-0.013268368897428814,2,-0.020928577292928373,0.1079486760472869,54.577777777777776,15.105940941366246,45.0,0.0,Will Roller,0.0,0.13402982656928308,0.0,0.6451443634760775,0.30009009508318907
54,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Anni Kreml,0.0,0.0,0.0,0.0,0.0
55,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,Anni Kreml,0.0,0.0,0.0,0.0,0.0
56,-0.0,2,0.0,-1.8975044618697623e-17,60.32142857142857,9.78954081632653,28.0,0.0,Anni Kreml,0.0,0.0,0.0,0.0,0.0
57,0.0,0,0.0,0.0,59.0,0.0,1.0,0.0,Case Conover,0.0,0.0,0.0,0.0,0.0
58,-0.06303017905662299,1,-0.0,0.0,58.4,7.725031744602772,10.0,0.0,Case Conover,0.0,0.014664318290462662,0.0,-0.0,-0.0
59,0.3041678965552757,2,-0.9583204504929984,-0.009531469028855218,56.526315789473685,6.949497369605223,57.0,0.0,Case Conover,-0.0,0.20809073534485942,0.0,0.27576329978594577,0.6181657485684727
60,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,David Welty,0.0,0.0,0.0,0.0,0.0
61,0.0,1,0.8893361630765667,0.0,55.5,4.859133026174879,4.0,0.0,David Welty,0.0,0.32977475501036146,0.0,0.0,0.0
62,0.0,2,2.2910187341104336,0.0,56.166666666666664,5.212703918466508,6.0,0.0,David Welty,0.0,0.5022351695894052,0.0,0.0,0.0
63,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Kevin Couch,0.0,0.0,0.0,0.0,0.0
64,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,Kevin Couch,0.0,0.0,0.0,0.0,0.0
65,0.0,2,-0.26865912503059847,-0.0,52.166666666666664,11.05774290363818,24.0,0.0,Kevin Couch,0.0,0.04993139730077689,0.0,0.0,-0.0
66,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Scott Riley,0.0,0.0,0.0,0.0,0.0
67,-0.0,1,-0.0,-0.0,54.54545454545455,12.516281527411122,11.0,0.0,Scott Riley,-0.0,0.007555658704622603,0.0,0.010265238275438482,0.03915657667343599
68,-0.0,2,0.0,-0.0,54.4390243902439,16.07614711486688,41.0,0.0,Scott Riley,0.0,0.019306020464101126,0.0,0.04671706334469698,0.04881342104459565
69,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Conner Russell,0.0,0.0,0.0,0.0,0.0
70,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,Conner Russell,0.0,0.0,0.0,0.0,0.0
71,0.5488532685109654,2,-3.204618533403522,0.8486078966320487,65.0,6.0500532822377355,22.0,0.0,Conner Russell,0.9501011491847762,0.6383120320401354,0.0,0.6671938296086364,1.3665096312563565
72,0.0,0,0.7296636642952612,0.0,60.5,2.498200487286676,4.0,0.0,David Falzone,0.0,0.41218812063842913,0.0,0.0,0.0
73,0.0,1,0.0,0.0,59.2,6.959999999999999,5.0,0.0,David Falzone,0.0,0.0,0.0,0.0,0.0
74,-0.0,2,-0.0,0.0,59.77777777777778,5.950617283950617,9.0,0.0,David Falzone,0.0,0.0,0.0,-0.0,0.0
75,0.0,0,-0.0,0.0,49.2,4.160000000000001,5.0,0.0,Jeff Fiedler,0.0,0.0,0.0,0.0,0.0
76,0.0,1,0.0,0.0,51.0,3.559026084010437,3.0,0.0,Jeff Fiedler,0.0,0.0,1.0,0.0,0.0
77,-0.07702803397774156,2,-0.3799193935984672,0.2111798624126752,53.86666666666667,9.780660284395607,30.0,0.0,Jeff Fiedler,0.0,0.05185326842351933,0.0,0.2837489810031037,-0.0012512697530790713
78,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Joe Wharton,0.0,0.0,0.0,0.0,0.0
79,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,Joe Wharton,0.0,0.0,0.0,0.0,0.0
80,-0.0,2,0.0,0.0,56.63333333333333,7.765555555555556,30.0,0.0,Joe Wharton,0.0,0.0,0.0,-0.0,-0.0
81,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Ari Freedman,0.0,0.0,0.0,0.0,0.0
82,0.0,1,2.285438642715397,0.0,56.75,5.178897846232179,4.0,0.0,Ari Freedman,0.0,0.5154247629256441,0.0,0.0,0.0
83,-0.018361066230276932,2,0.6010105997143226,-0.5780529012241407,58.64,10.60834387755925,25.0,0.0,Ari Freedman,0.21681495078431823,0.23296912037545892,0.0,0.26366443873078094,0.17429878620851447
84,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Peter Sontag,0.0,0.0,0.0,0.0,0.0
85,0.0,1,0.0,0.0,49.5,4.25,4.0,0.0,Peter Sontag,0.0,0.0,0.0,0.0,0.0
86,-0.7980117783762218,2,0.5052283978012361,-0.1253433985842949,52.3125,5.913961819669884,16.0,0.0,Peter Sontag,0.0,0.6942083971247242,0.0,1.1852094657111611,1.5042134926033506
87,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,AJ Jaussaud,0.0,0.0,0.0,0.0,0.0
88,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,AJ Jaussaud,0.0,0.0,0.0,0.0,0.0
89,0.5035991147973368,2,-1.215337916239912,-0.9678772387132313,56.18181818181818,10.482133825987242,11.0,0.0,AJ Jaussaud,0.0,0.49788670113046074,0.0,0.795019811802489,0.5665001329730492
90,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Aaron Hesterman,0.0,0.0,0.0,0.0,0.0
91,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,Aaron Hesterman,0.0,0.0,0.0,0.0,0.0
92,0.0,2,0.0,0.0,60.0,0.0,1.0,0.0,Aaron Hesterman,0.0,0.0,0.0,0.0,0.0
93,0.0,0,0.0,0.0,62.0,0.0,1.0,0.0,Aaron Kirby,0.0,0.0,0.0,0.0,0.0
94,0.0,1,0.0,0.0,62.5,2.5,2.0,0.0,Aaron Kirby,0.0,0.0,0.0,0.0,0.0
95,-1.3809114453731313,2,0.0,-0.0,64.875,20.03352992493234,8.0,0.0,Aaron Kirby,0.0,0.46376164149072785,0.0,3.1219163593901804,-0.0
96,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Andy Sommers,0.0,0.0,0.0,0.0,0.0
97,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,Andy Sommers,0.0,0.0,0.0,0.0,0.0
98,0.0,2,0.0,0.0,58.5,3.5,2.0,0.0,Andy Sommers,0.0,0.0,2.0,0.0,0.0
99,0.0,0,1.9170153415738937,0.0,57.166666666666664,6.898515026785842,6.0,0.0,Bob McGarity,0.0,0.47495445884928056,0.0,0.0,0.0
100,-0.0,1,-1.9587260445566162e-17,0.0,55.45454545454545,9.884297520661157,11.0,0.0,Bob McGarity,-0.0,0.0,0.0,0.0,-0.0
101,-1.1289714268056203,2,-1.5292410411494177,-1.02295245031862,58.81818181818182,11.57305011611324,11.0,0.0,Bob McGarity,0.0,0.4150630475982865,0.0,-0.08874109150261864,0.03191641615838344
102,0.0,0,0.0,0.0,59.0,0.0,1.0,0.0,Bryan Hesterman,0.0,0.0,0.0,0.0,0.0
103,0.0,1,0.0,0.0,55.666666666666664,1.247219128924647,3.0,0.0,Bryan Hesterman,0.0,0.0,1.0,0.0,0.0
104,0.0,2,-1.275742247355808,0.0,57.75,6.253931591919782,4.0,0.0,Bryan Hesterman,0.0,0.44098935491219826,0.0,0.0,0.0
105,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Chad Inman,0.0,0.0,0.0,0.0,0.0
106,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,Chad Inman,0.0,0.0,0.0,0.0,0.0
107,0.0,2,0.0,0.0,61.0,0.0,1.0,0.0,Chad Inman,0.0,0.0,0.0,0.0,0.0
108,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Chris Basuino,0.0,0.0,0.0,0.0,0.0
109,0.0,1,0.0,0.0,52.0,2.449489742783178,3.0,0.0,Chris Basuino,0.0,0.0,1.0,0.0,0.0
110,0.0,2,0.0,0.0,50.0,4.0,2.0,0.0,Chris Basuino,0.0,0.0,2.0,0.0,0.0
111,-0.16658808347722498,0,1.545293306903528,-0.0,55.57142857142857,5.761863240708486,14.0,0.0,Chris Isom,1.376508043933778,0.6073278180880171,0.0,0.018538410048736336,0.1879286247763698
112,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,Chris Isom,0.0,0.0,0.0,0.0,0.0
113,0.0,2,0.0,0.0,53.0,4.0,2.0,0.0,Chris Isom,0.0,0.0,2.0,0.0,0.0
114,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Curtis Bauer,0.0,0.0,0.0,0.0,0.0
115,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,Curtis Bauer,0.0,0.0,0.0,0.0,0.0
116,0.0,2,0.0,0.0,63.0,0.0,1.0,0.0,Curtis Bauer,0.0,0.0,0.0,0.0,0.0
117,0.0,0,0.0,0.0,59.0,0.0,2.0,0.0,David Randall,0.0,0.0,1.0,0.0,0.0
118,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,David Randall,0.0,0.0,0.0,0.0,0.0
119,0.0,2,0.0,0.0,64.0,0.0,1.0,0.0,David Randall,0.0,0.0,0.0,0.0,0.0
120,0.0,0,0.0,0.0,51.583333333333336,8.076388888888891,12.0,0.0,Greg Breazeale,0.0,0.0,0.0,0.0,0.0
121,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,Greg Breazeale,0.0,0.0,0.0,0.0,0.0
122,0.0,2,-0.0,0.0,52.75,8.1875,4.0,0.0,Greg Breazeale,0.0,0.0,1.0,0.0,0.0
123,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Jaques Duhon,0.0,0.0,0.0,0.0,0.0
124,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,Jaques Duhon,0.0,0.0,0.0,0.0,0.0
125,0.0,2,0.0,0.0,66.0,0.0,1.0,0.0,Jaques Duhon,0.0,0.0,0.0,0.0,0.0
126,0.0,0,0.0,0.0,56.375,3.4853568215710844,8.0,0.0,Joe Kestler,0.09256304471866812,0.0666826921315925,0.0,-0.0,-0.0
127,0.0,1,-2.1986917936325194,0.0,54.0,8.414084072892217,7.0,0.0,Joe Kestler,0.0,0.525011382981891,0.0,0.0,0.0
128,0.0,2,-1.474367693968681,0.0,58.0,0.739544599440084,4.0,0.0,Joe Kestler,0.0,0.8356567556799813,0.0,0.0,0.0
129,-1.2027521002307973,0,1.6342518353439404,1.2282378705950066,55.0,11.048989862348698,12.0,0.0,Matt Neiman,0.5273293393998203,0.6100356519171048,0.0,-0.2595777200041162,-0.35729832306197545
130,0.0,1,0.0,0.0,52.5,1.5,2.0,0.0,Matt Neiman,0.0,0.0,1.0,0.0,0.0
131,0.0,2,0.0,0.0,50.0,1.0,2.0,0.0,Matt Neiman,0.0,0.0,2.0,0.0,0.0
132,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Matty Angell,0.0,0.0,0.0,0.0,0.0
133,0.0,1,0.0,0.0,56.6,4.640000000000001,5.0,0.0,Matty Angell,0.0,0.0,0.0,0.0,0.0
134,-0.5242976073595214,2,-0.4564605254063549,0.32709199999164484,54.84375,14.033462487641865,32.0,0.0,Matty Angell,0.0,0.14660813662656513,0.0,0.5267326778828018,0.11263073987250485
135,0.0,0,-0.0,0.0,55.714285714285715,5.061224489795919,7.0,0.0,Mike Degnan,0.0,0.0,0.0,0.0,0.0
136,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,Mike Degnan,0.0,0.0,0.0,0.0,0.0
137,0.0,2,0.0,0.0,57.5,0.5,2.0,0.0,Mike Degnan,0.0,0.0,2.0,0.0,0.0
138,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Nate Lachance,0.0,0.0,0.0,0.0,0.0
139,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,Nate Lachance,0.0,0.0,0.0,0.0,0.0
140,0.0,2,0.0,0.0,58.5,1.5,2.0,0.0,Nate Lachance,0.0,0.0,2.0,0.0,0.0
141,-0.0,0,0.05815395997503555,0.0,60.125,5.486779510226189,8.0,0.0,Nate Stone,1.1035729949068043,0.4572582864691251,0.0,0.0396465527654709,0.3361606747376714
142,0.0,1,1.8240003661283237,0.0,61.5,9.525493144764468,4.0,0.0,Nate Stone,0.0,0.5051691872849626,0.0,0.0,0.0
143,0.0,2,0.0,0.0,61.0,0.0,1.0,0.0,Nate Stone,0.0,0.0,0.0,0.0,0.0
144,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Nick Calabrese,0.0,0.0,0.0,0.0,0.0
145,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,Nick Calabrese,0.0,0.0,0.0,0.0,0.0
146,-1.606226123495729,2,-0.0,-0.0,54.642857142857146,7.504799762617295,14.0,0.0,Nick Calabrese,0.0,0.40711779384401864,0.0,0.0,0.0
147,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Harry Snodgrass,0.0,0.0,0.0,0.0,0.0
148,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,Harry Snodgrass,0.0,0.0,0.0,0.0,0.0
149,0.0,2,0.0,0.0,65.0,0.0,1.0,0.0,Harry Snodgrass,0.0,0.0,0.0,0.0,0.0
150,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Brian Fattig,0.0,0.0,0.0,0.0,0.0
151,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,Brian Fattig,0.0,0.0,0.0,0.0,0.0
152,0.0,2,0.0,0.0,71.0,0.0,1.0,0.0,Brian Fattig,0.0,0.0,0.0,0.0,0.0
153,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Matt Wilcox,0.0,0.0,0.0,0.0,0.0
154,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,Matt Wilcox,0.0,0.0,0.0,0.0,0.0
155,0.0,2,0.0,0.0,63.0,0.0,1.0,0.0,Matt Wilcox,0.0,0.0,0.0,0.0,0.0
156,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,OV Chad,0.0,0.0,0.0,0.0,0.0
157,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,OV Chad,0.0,0.0,0.0,0.0,0.0
158,0.0,2,0.0,0.0,72.0,0.0,1.0,0.0,OV Chad,0.0,0.0,0.0,0.0,0.0
159,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,John Owen,0.0,0.0,0.0,0.0,0.0
160,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,John Owen,0.0,0.0,0.0,0.0,0.0
161,0.0,2,0.0,0.0,53.0,0.0,1.0,0.0,John Owen,0.0,0.0,0.0,0.0,0.0
162,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Rob Sindelar,0.0,0.0,0.0,0.0,0.0
163,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,Rob Sindelar,0.0,0.0,0.0,0.0,0.0
164,0.0,2,0.0,0.0,54.5,0.5,2.0,0.0,Rob Sindelar,0.0,0.0,1.0,0.0,0.0
165,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Rex Crossen,0.0,0.0,0.0,0.0,0.0
166,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,Rex Crossen,0.0,0.0,0.0,0.0,0.0
167,0.0,2,0.0,0.0,58.0,0.0,1.0,0.0,Rex Crossen,0.0,0.0,0.0,0.0,0.0
168,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Daley Stevens,0.0,0.0,0.0,0.0,0.0
169,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,Daley Stevens,0.0,0.0,0.0,0.0,0.0
170,0.0,2,0.0,0.0,62.0,0.0,1.0,0.0,Daley Stevens,0.0,0.0,0.0,0.0,0.0
171,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Jeremey Adelson,0.0,0.0,0.0,0.0,0.0
172,0.0,1,0.0,0.0,67.0,0.0,1.0,0.0,Jeremey Adelson,0.0,0.0,0.0,0.0,0.0
173,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,Jeremey Adelson,0.0,0.0,0.0,0.0,0.0
174,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,John Jennings,0.0,0.0,0.0,0.0,0.0
175,0.0,1,-1.1841815047764717e-17,0.0,63.8,14.959999999999999,5.0,0.0,John Jennings,0.0,0.0,0.0,0.0,0.0
176,-0.0,2,-0.26290509278370633,-0.29852459321449315,62.60606060606061,11.237053094667159,33.0,0.0,John Jennings,0.10103585530317184,0.22076217396252307,0.0,1.100128721529532,0.0
177,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Josh Cook,0.0,0.0,0.0,0.0,0.0
178,0.0,1,0.7458121492670301,0.0,52.0,0.22208643062926722,4.0,0.0,Josh Cook,0.0,0.7779135693707327,0.0,0.0,0.0
179,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,Josh Cook,0.0,0.0,0.0,0.0,0.0
180,0.0,0,0.0,-0.0,56.3125,8.511665766380897,16.0,0.0,Luiz Celeste,0.0,0.10070720751402817,0.0,-0.4755052437275658,-0.0
181,0.0,1,-0.0,-0.0,60.0,11.692307692307692,13.0,0.0,Luiz Celeste,-0.0,0.0,0.0,0.0,0.0
182,-0.522943703967892,2,-0.056534370321006784,-0.15369966045877687,55.285714285714285,6.278019549869058,21.0,0.0,Luiz Celeste,-0.27666783945062645,0.16708585394336495,0.0,0.13597787480491325,0.2598265540188667
183,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Matt Petrie,0.0,0.0,0.0,0.0,0.0
184,0.0,1,0.0,0.0,65.0,3.0,2.0,0.0,Matt Petrie,0.0,0.0,1.0,0.0,0.0
185,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,Matt Petrie,0.0,0.0,0.0,0.0,0.0
186,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Paul WIldt,0.0,0.0,0.0,0.0,0.0
187,0.0,1,0.0,0.0,64.0,0.0,1.0,0.0,Paul WIldt,0.0,0.0,0.0,0.0,0.0
188,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,Paul WIldt,0.0,0.0,0.0,0.0,0.0
189,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Peter William Sontag,0.0,0.0,0.0,0.0,0.0
190,0.0,1,0.2234521097389474,0.0,51.0,11.628307434599174,5.0,0.0,Peter William Sontag,0.0,0.06223327140329249,0.0,0.0,0.0
191,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,Peter William Sontag,0.0,0.0,0.0,0.0,0.0
192,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Tim Zebal,0.0,0.0,0.0,0.0,0.0
193,0.0,1,0.0,0.0,64.0,0.0,1.0,0.0,Tim Zebal,0.0,0.0,0.0,0.0,0.0
194,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,Tim Zebal,0.0,0.0,0.0,0.0,0.0
195,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Arthur Coddington,0.0,0.0,0.0,0.0,0.0
196,0.0,1,-1.5825333370354835,0.0,54.57142857142857,16.752052566462105,7.0,0.0,Arthur Coddington,0.0,0.1484952533644781,0.0,0.0,0.0
197,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,Arthur Coddington,0.0,0.0,0.0,0.0,0.0
198,0.0,0,-0.0,0.0,53.166666666666664,17.805555555555554,6.0,0.0,Dylan Cantu,0.0,0.0,0.0,0.0,0.0
199,0.0,1,-0.3868599586040748,0.0,55.333333333333336,10.968547538742813,6.0,0.0,Dylan Cantu,0.0,0.12639886859570526,0.0,0.0,0.0
200,0.0,2,0.0,0.0,54.0,0.0,1.0,0.0,Dylan Cantu,0.0,0.0,0.0,0.0,0.0
201,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,Eric Kraszewski,0.0,0.0,0.0,0.0,0.0
202,0.0,1,-0.0,0.0,56.8,9.36,5.0,0.0,Eric Kraszewski,0.0,0.0,0.0,0.0,0.0
203,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,Eric Kraszewski,0.0,0.0,0.0,0.0,0.0
